shoulder_hip_dist,hip_knee_dist,knee_foot_dist,elbow_angle,shoulder_foot_dist,hip_angle,knee_angle,label
0.37986347140752075,0.2934747093404705,151.16529012252363,0.45494501236893636,[2.68301285 1.86752369],86.09325076578384,13.51825349857234,Padmasana
0.6281257241974891,0.15544552330829298,176.4971951636294,1.432808979947452,[9.13102249 1.52045409],157.27120769022935,163.21344271783366,Padmasana
0.5488594666793007,0.709141176676693,142.6364726570875,1.9818636168604098,[11.55483131  1.81715006],176.96873451543584,178.19567389616574,Padmasana
0.39700942256016425,0.18815861200091155,128.9005355364249,0.5307860001184114,[5.31031218 2.02956492],110.30939120047371,23.43612796854049,Padmasana
0.39063106281928345,0.1797777849415972,150.69717418027315,0.4331606872422361,[3.53503478 2.03295844],114.96551175206929,15.191216065121548,Padmasana
0.4687542206988533,0.28000792553261106,160.41066709304852,0.5378607638521382,[3.52030804 2.04256114],96.89466928725498,9.453663088183266,Padmasana
0.4024082289938527,0.2821606936545632,147.44552423658837,0.5089806582782987,[3.95054935 2.15278939],112.45589910384611,18.532554273153476,Padmasana
0.4811765506332339,0.18999659900719862,169.26756215567713,0.5085339059635315,[2.52896986 1.83375035],100.17263899028707,113.40301222089687,Padmasana
0.492796555827727,0.15803618473306272,166.0756659859062,0.6507338938589242,[2.89923779 1.67403876],69.51544352430724,27.848837078210604,Padmasana
0.4417384973494396,0.25327930375720775,31.256762561630758,0.5413425365603873,[5.85789977 2.13486289],102.71555045744238,10.498211424634556,Padmasana
0.4618662367868259,0.17629890612931864,143.87354629215025,0.5355219396673375,[3.18622049 1.70295129],79.34224007632112,24.577772317208105,Padmasana
0.4570887364366729,0.14146277833271073,173.43689919211607,0.5235687836620048,[2.80725517 1.65786724],85.25686877988151,103.6312171507908,Padmasana
0.3371127434415173,0.29650552120504375,104.29645090782574,0.5181713105193945,[5.12216222 2.24240346],107.70936900215719,22.777345382435705,Padmasana
0.34486041036546583,0.17674220386688103,152.96384315388426,0.4469745599177029,[4.29603405 1.67340988],97.80437867426497,76.9627585386488,Padmasana
0.3467229156595421,0.1425232451233092,153.98209225140502,0.4210887057638995,[3.19278026 1.6922996 ],111.345206641255,38.675840581603374,Padmasana
